order_id,target,total_items,exported,output_file
00109095,rollcontainer,37,no,
00109096,euro-pallet,54,no,
00109097,euro-pallet,44,no,
00109098,euro-pallet,52,no,
00109099,euro-pallet,33,no,
00109100,euro-pallet,53,no,
00109101,euro-pallet,50,no,
00109102,rollcontainer,44,no,
00109103,euro-pallet,48,no,
00109104,euro-pallet,41,no,
00109105,euro-pallet,54,no,
00109106,euro-pallet,49,no,
00109107,euro-pallet,63,no,
00109108,euro-pallet,44,no,
00109109,euro-pallet,59,no,
00109110,euro-pallet,55,no,
00109111,rollcontainer,52,no,
00109112,euro-pallet,43,no,
00109113,euro-pallet,37,no,
00109114,rollcontainer,17,no,
00109115,rollcontainer,25,no,
00109116,euro-pallet,50,no,
00109117,rollcontainer,45,no,
00109118,rollcontainer,52,no,
00109119,euro-pallet,32,no,
00109120,rollcontainer,43,no,
00109121,rollcontainer,17,no,
00109122,euro-pallet,61,no,
00109123,rollcontainer,30,no,
00109124,euro-pallet,58,no,
00109125,euro-pallet,42,no,
00109126,rollcontainer,17,no,
00109127,rollcontainer,48,no,
00109128,rollcontainer,38,no,
00109129,euro-pallet,58,no,
00109130,euro-pallet,62,no,
00109131,rollcontainer,43,no,
00109132,rollcontainer,18,no,
00109133,euro-pallet,35,no,
00109134,euro-pallet,33,no,
00109135,rollcontainer,42,no,
00109136,rollcontainer,34,no,
00109137,euro-pallet,46,no,
00109138,rollcontainer,18,no,
00109139,rollcontainer,50,no,
00109140,rollcontainer,43,no,
00109141,rollcontainer,15,no,
00109142,rollcontainer,28,no,
00109143,rollcontainer,45,no,
00109144,euro-pallet,60,no,
00109145,rollcontainer,51,no,
00109146,euro-pallet,51,no,
00109147,rollcontainer,32,no,
00109148,euro-pallet,45,no,
00109149,euro-pallet,59,no,
00109150,euro-pallet,49,no,
00109151,rollcontainer,20,no,
00109152,euro-pallet,29,no,
00109153,rollcontainer,34,no,
00109154,rollcontainer,30,no,
00109155,rollcontainer,48,no,
00109156,euro-pallet,58,no,
00109157,euro-pallet,53,no,
00109158,euro-pallet,35,no,
00109159,rollcontainer,16,no,
00109160,rollcontainer,35,no,
00109161,euro-pallet,41,no,
00109162,rollcontainer,22,no,
00109163,rollcontainer,32,no,
00109164,rollcontainer,19,no,
00109165,rollcontainer,31,no,
00109166,rollcontainer,34,no,
00109167,rollcontainer,27,no,
00109168,euro-pallet,28,no,
00109169,euro-pallet,40,no,
00109170,rollcontainer,40,no,
00109171,euro-pallet,26,no,
00109172,euro-pallet,42,no,
00109173,rollcontainer,27,no,
00109174,rollcontainer,24,no,
00109175,euro-pallet,42,no,
00109176,rollcontainer,22,no,
00109177,euro-pallet,45,no,
00109178,rollcontainer,45,no,
00109179,rollcontainer,16,no,
00109180,rollcontainer,43,no,
00109181,rollcontainer,39,no,
00109182,rollcontainer,45,no,
00109183,euro-pallet,57,no,
00109184,euro-pallet,34,no,
00109185,rollcontainer,40,no,
00109186,euro-pallet,50,no,
00109187,rollcontainer,29,no,
00109188,euro-pallet,64,no,
00109189,euro-pallet,60,no,
00109190,euro-pallet,37,no,
00109191,rollcontainer,37,no,
00109192,rollcontainer,45,no,
00109193,euro-pallet,30,no,
00109194,euro-pallet,47,no,
00109195,rollcontainer,15,no,
00109196,euro-pallet,36,no,
00109197,rollcontainer,23,no,
00109198,euro-pallet,52,no,
00109199,rollcontainer,34,no,
00109200,euro-pallet,56,no,
00109201,euro-pallet,53,no,
00109202,rollcontainer,47,no,
00109203,rollcontainer,45,no,
00109204,rollcontainer,31,no,
00109205,rollcontainer,37,no,
00109206,rollcontainer,43,no,
00109207,euro-pallet,52,no,
00109208,rollcontainer,25,no,
00109209,rollcontainer,40,no,
00109210,rollcontainer,41,no,
00109211,rollcontainer,19,no,
00109212,euro-pallet,66,no,
00109213,euro-pallet,55,no,
00109214,euro-pallet,45,no,
00109215,rollcontainer,41,no,
00109216,euro-pallet,55,no,
00109217,euro-pallet,41,no,
00109218,rollcontainer,16,no,
00109219,euro-pallet,96,no,
00109220,rollcontainer,39,no,
00109221,euro-pallet,60,no,
00109222,euro-pallet,61,no,
00109223,euro-pallet,49,no,
00109224,rollcontainer,43,no,
00109225,rollcontainer,48,no,
00109226,euro-pallet,58,no,
00109227,euro-pallet,43,no,
00109228,rollcontainer,17,no,
00109229,euro-pallet,60,no,
00109230,rollcontainer,42,no,
00109231,rollcontainer,42,no,
00109232,rollcontainer,17,no,
00109233,euro-pallet,41,no,
00109234,rollcontainer,38,no,
00109235,euro-pallet,61,no,
00109236,rollcontainer,42,no,
00109237,rollcontainer,35,no,
00109238,euro-pallet,41,no,
00109239,euro-pallet,52,no,
00109240,euro-pallet,49,no,
00109241,euro-pallet,44,no,
00109242,rollcontainer,45,no,
00109243,rollcontainer,38,no,
00109244,euro-pallet,38,no,
00109245,rollcontainer,46,no,
00109246,euro-pallet,40,no,
00109247,rollcontainer,43,no,
00109248,euro-pallet,56,no,
00109249,euro-pallet,63,no,
00109250,euro-pallet,44,no,
00109251,euro-pallet,60,no,
00109252,euro-pallet,57,no,
00109253,euro-pallet,46,no,
00109254,rollcontainer,33,no,
00109255,rollcontainer,41,no,
00109256,rollcontainer,22,no,
00109257,euro-pallet,52,no,
00109258,rollcontainer,47,no,
00109259,rollcontainer,45,no,
00109260,euro-pallet,33,no,
00109261,rollcontainer,21,no,
00109262,euro-pallet,41,no,
00109263,rollcontainer,45,no,
00109264,rollcontainer,64,no,
00109265,rollcontainer,34,no,
00109266,euro-pallet,60,no,
00109267,rollcontainer,44,no,
00109268,euro-pallet,54,no,
00109269,rollcontainer,75,no,
00109270,rollcontainer,42,no,
00109271,rollcontainer,21,no,
00109272,euro-pallet,43,no,
00109273,euro-pallet,53,no,
00109274,rollcontainer,39,no,
00109275,rollcontainer,49,no,
00109276,rollcontainer,34,no,
00109277,rollcontainer,38,no,
00109278,euro-pallet,43,no,
00109279,rollcontainer,21,no,
00109280,euro-pallet,37,no,
00109281,rollcontainer,40,no,
00109282,euro-pallet,56,no,
00109283,euro-pallet,43,no,
00109284,rollcontainer,32,no,
00109285,euro-pallet,55,no,
00109286,euro-pallet,50,no,
00109287,rollcontainer,16,no,
00109288,rollcontainer,49,no,
00109289,rollcontainer,40,no,
00109290,rollcontainer,49,no,
00109291,euro-pallet,66,no,
00109292,euro-pallet,42,no,
00109293,rollcontainer,43,no,
00109294,rollcontainer,16,no,
00109295,euro-pallet,42,no,
00109296,euro-pallet,93,no,
00109297,euro-pallet,53,no,
00109298,euro-pallet,44,no,
00109299,rollcontainer,35,no,
00109300,rollcontainer,45,no,
00109301,euro-pallet,41,no,
00109302,rollcontainer,40,no,
00109303,rollcontainer,37,no,
00109304,rollcontainer,38,no,
00109305,rollcontainer,36,no,
00109306,euro-pallet,47,no,
00109307,rollcontainer,43,no,
00109308,euro-pallet,59,no,
00109309,euro-pallet,62,no,
00109310,euro-pallet,47,no,
00109311,rollcontainer,18,no,
00109312,rollcontainer,34,no,
00109313,rollcontainer,17,no,
00109314,rollcontainer,55,no,
00109315,rollcontainer,38,no,
00109316,rollcontainer,25,no,
00109317,rollcontainer,33,no,
00109318,euro-pallet,58,no,
00109319,rollcontainer,20,no,
00109320,rollcontainer,17,no,
00109321,euro-pallet,39,no,
00109322,rollcontainer,36,no,
00109323,rollcontainer,29,no,
00109324,euro-pallet,49,no,
00109325,euro-pallet,39,no,
00109326,euro-pallet,54,no,
00109327,euro-pallet,58,no,
00109328,rollcontainer,42,no,
00109329,euro-pallet,54,no,
00109330,euro-pallet,53,no,
00109331,rollcontainer,30,no,
00109332,euro-pallet,32,no,
00109333,rollcontainer,36,no,
00109334,rollcontainer,36,no,
00109335,euro-pallet,59,no,
00109336,euro-pallet,32,no,
00109337,rollcontainer,36,no,
00109338,euro-pallet,57,no,
00109339,euro-pallet,45,no,
00109340,euro-pallet,33,no,
00109341,rollcontainer,45,no,
00109342,euro-pallet,55,no,
00109343,rollcontainer,46,no,
00109344,rollcontainer,38,no,
00109345,rollcontainer,62,no,
00109346,rollcontainer,32,no,
00109347,rollcontainer,34,no,
00109348,rollcontainer,44,no,
00109349,rollcontainer,32,no,
00109350,rollcontainer,42,no,
00109351,rollcontainer,33,no,
00109352,euro-pallet,47,no,
00109353,rollcontainer,35,no,
00109354,euro-pallet,64,no,
00109355,euro-pallet,43,no,
00109356,euro-pallet,57,no,
00109357,euro-pallet,25,no,
00109358,euro-pallet,65,no,
00109359,euro-pallet,47,no,
00109360,rollcontainer,36,no,
00109361,rollcontainer,23,no,
00109362,rollcontainer,39,no,
00109363,euro-pallet,57,no,
00109364,rollcontainer,33,no,
00109365,euro-pallet,55,no,
00109366,euro-pallet,58,no,
00109367,euro-pallet,46,no,
00109368,rollcontainer,44,no,
00109369,rollcontainer,33,no,
00109370,rollcontainer,46,no,
00109371,rollcontainer,45,no,
00109372,rollcontainer,17,no,
00109373,euro-pallet,47,no,
00109374,rollcontainer,42,no,
00109375,rollcontainer,20,no,
00109376,rollcontainer,40,no,
00109377,euro-pallet,59,no,
00109378,rollcontainer,47,no,
00109379,rollcontainer,29,no,
00109380,rollcontainer,41,no,
00109381,euro-pallet,54,no,
00109382,euro-pallet,52,no,
00109383,rollcontainer,45,no,
00109384,rollcontainer,54,no,
00109385,rollcontainer,45,no,
00109386,rollcontainer,18,no,
00109387,rollcontainer,31,no,
00109388,rollcontainer,35,no,
00109389,euro-pallet,50,no,
00109390,rollcontainer,42,no,
00109391,euro-pallet,49,no,
00109392,rollcontainer,20,no,
00109393,euro-pallet,54,no,
00109394,rollcontainer,16,no,
00109395,rollcontainer,32,no,
00109396,rollcontainer,48,no,
00109397,rollcontainer,39,no,
00109398,rollcontainer,44,no,
00109399,rollcontainer,34,no,
00109400,rollcontainer,42,no,
00109401,euro-pallet,52,no,
00109402,rollcontainer,38,no,
00109403,rollcontainer,41,no,
00109404,rollcontainer,19,no,
00109405,euro-pallet,32,no,
00109406,rollcontainer,39,no,
00109407,euro-pallet,57,no,
00109408,euro-pallet,34,no,
00109409,euro-pallet,39,no,
00109410,euro-pallet,62,no,
00109411,rollcontainer,34,no,
00109412,rollcontainer,43,no,
00109413,euro-pallet,34,no,
00109414,euro-pallet,30,no,
00109415,rollcontainer,47,no,
00109416,rollcontainer,37,no,
00109417,euro-pallet,47,no,
00109418,euro-pallet,59,no,
00109419,rollcontainer,36,no,
00109420,rollcontainer,51,no,
00109421,rollcontainer,16,no,
00109422,euro-pallet,23,no,
00109423,euro-pallet,51,no,
00109424,rollcontainer,31,no,
00109425,euro-pallet,51,no,
00109426,rollcontainer,35,no,
00109427,euro-pallet,38,no,
00109428,rollcontainer,19,no,
00109429,rollcontainer,18,no,
00109430,rollcontainer,36,no,
00109431,euro-pallet,57,no,
00109432,euro-pallet,62,no,
00109433,euro-pallet,61,no,
00109434,rollcontainer,18,no,
00109435,rollcontainer,29,no,
00109436,euro-pallet,49,no,
00109437,euro-pallet,64,no,
00109438,rollcontainer,23,no,
00109439,rollcontainer,41,no,
00109440,euro-pallet,68,no,
00109441,rollcontainer,40,no,
00109442,rollcontainer,38,no,
00109443,rollcontainer,52,no,
00109444,rollcontainer,37,no,
00109445,rollcontainer,34,no,
00109446,euro-pallet,54,no,
00109447,euro-pallet,50,no,
00109448,euro-pallet,32,no,
00109449,euro-pallet,40,no,
00109450,rollcontainer,31,no,
00109451,rollcontainer,44,no,
00109452,euro-pallet,30,no,
00109453,euro-pallet,31,no,
00109454,rollcontainer,46,no,
00109455,euro-pallet,46,no,
00109456,rollcontainer,37,no,
00109457,rollcontainer,17,no,
00109458,euro-pallet,44,no,
00109459,rollcontainer,25,no,
00109460,rollcontainer,48,no,
00109461,rollcontainer,36,no,
00109462,euro-pallet,55,no,
00109463,euro-pallet,42,no,
00109464,euro-pallet,50,no,
00109465,rollcontainer,47,no,
00109466,euro-pallet,56,no,
00109467,rollcontainer,36,no,
00109468,rollcontainer,25,no,
00109469,euro-pallet,46,no,
00109470,rollcontainer,32,no,
00109471,rollcontainer,50,no,
00109472,euro-pallet,58,no,
00109473,rollcontainer,21,no,
00109474,rollcontainer,30,no,
00109475,euro-pallet,40,no,
00109476,rollcontainer,51,no,
00109477,euro-pallet,34,no,
00109478,rollcontainer,32,no,
00109479,rollcontainer,38,no,
00109480,euro-pallet,54,no,
00109481,rollcontainer,34,no,
00109482,rollcontainer,44,no,
00109483,rollcontainer,33,no,
00109484,euro-pallet,50,no,
00109485,rollcontainer,41,no,
00109486,euro-pallet,61,no,
00109487,euro-pallet,34,no,
00109488,rollcontainer,19,no,
00109489,rollcontainer,46,no,
00109490,rollcontainer,43,no,
00109491,rollcontainer,18,no,
00109492,rollcontainer,34,no,
00109493,euro-pallet,61,no,
00109494,rollcontainer,19,no,
00109495,rollcontainer,38,no,
00109496,euro-pallet,36,no,
00109497,rollcontainer,40,no,
00109498,euro-pallet,28,no,
00109499,rollcontainer,41,no,
00109500,rollcontainer,40,no,
00109501,rollcontainer,30,no,
00109502,rollcontainer,46,no,
00109503,rollcontainer,53,no,
00109504,rollcontainer,38,no,
00109505,rollcontainer,16,no,
00109506,euro-pallet,52,no,
00109507,euro-pallet,62,no,
00109508,rollcontainer,48,no,
00109509,euro-pallet,43,no,
00109510,rollcontainer,18,no,
00109511,euro-pallet,50,no,
00109512,rollcontainer,39,no,
00109513,euro-pallet,48,no,
00109514,euro-pallet,43,no,
00109515,euro-pallet,94,no,
00109516,rollcontainer,38,no,
00109517,euro-pallet,51,no,
00109518,euro-pallet,51,no,
00109519,rollcontainer,47,no,
00109520,rollcontainer,18,no,
00109521,euro-pallet,54,no,
00109522,euro-pallet,46,no,
00109523,euro-pallet,64,no,
00109524,rollcontainer,42,no,
00109525,rollcontainer,31,no,
00109526,euro-pallet,41,no,
00109527,euro-pallet,31,no,
00109528,rollcontainer,34,no,
00109529,euro-pallet,33,no,
00109530,euro-pallet,50,no,
00109531,euro-pallet,33,no,
00109532,rollcontainer,41,no,
00109533,rollcontainer,19,no,
00109534,rollcontainer,30,no,
00109535,rollcontainer,19,no,
00109536,euro-pallet,48,no,
00109537,euro-pallet,50,no,
00109538,euro-pallet,57,no,
00109539,euro-pallet,61,no,
00109540,rollcontainer,36,no,
00109541,rollcontainer,42,no,
00109542,euro-pallet,43,no,
00109543,euro-pallet,45,no,
00109544,euro-pallet,58,no,
00109545,rollcontainer,33,no,
00109546,euro-pallet,31,no,
00109547,rollcontainer,49,no,
00109548,euro-pallet,65,no,
00109549,rollcontainer,32,no,
00109550,rollcontainer,24,no,
00109551,euro-pallet,65,no,
00109552,euro-pallet,52,no,
00109553,euro-pallet,41,no,
00109554,rollcontainer,37,no,
00109555,euro-pallet,52,no,
00109556,rollcontainer,21,no,
00109557,rollcontainer,20,no,
00109558,euro-pallet,62,no,
00109559,rollcontainer,17,no,
00109560,euro-pallet,55,no,
00109561,euro-pallet,65,no,
00109562,euro-pallet,41,no,
00109563,rollcontainer,37,no,
00109564,rollcontainer,42,no,
00109565,euro-pallet,55,no,
00109566,rollcontainer,45,no,
00109567,rollcontainer,46,no,
00109568,rollcontainer,40,no,
00109569,euro-pallet,54,no,
00109570,euro-pallet,29,no,
00109571,rollcontainer,45,no,
00109572,rollcontainer,33,no,
00109573,euro-pallet,49,no,
00109574,rollcontainer,22,no,
00109575,euro-pallet,46,no,
00109576,rollcontainer,40,no,
00109577,rollcontainer,37,no,
00109578,rollcontainer,52,no,
00109579,euro-pallet,52,no,
00109580,euro-pallet,92,no,
00109581,rollcontainer,36,no,
00109582,euro-pallet,58,no,
00109583,euro-pallet,67,no,
00109584,rollcontainer,47,no,
00109585,rollcontainer,47,no,
00109586,euro-pallet,58,no,
00109587,euro-pallet,61,no,
00109588,rollcontainer,33,no,
00109589,euro-pallet,55,no,
00109590,rollcontainer,36,no,
00109591,euro-pallet,47,no,
00109592,rollcontainer,76,no,
00109593,rollcontainer,32,no,
00109594,euro-pallet,28,no,
00109595,euro-pallet,54,no,
00109596,euro-pallet,59,no,
00109597,rollcontainer,44,no,
00109598,euro-pallet,53,no,
00109599,rollcontainer,21,no,
00109600,rollcontainer,31,no,
00109601,euro-pallet,35,no,
00109602,euro-pallet,52,no,
00109603,rollcontainer,30,no,
00109604,rollcontainer,36,no,
00109605,euro-pallet,44,no,
00109606,euro-pallet,66,no,
00109607,rollcontainer,32,no,
00109608,euro-pallet,54,no,
00109609,rollcontainer,34,no,
00109610,euro-pallet,58,no,
00109611,rollcontainer,35,no,
00109612,euro-pallet,51,no,
00109613,rollcontainer,24,no,
00109614,euro-pallet,42,no,
00109615,rollcontainer,46,no,
00109616,rollcontainer,24,no,
00109617,euro-pallet,34,no,
00109618,euro-pallet,61,no,
00109619,euro-pallet,63,no,
00109620,rollcontainer,19,no,
00109621,euro-pallet,34,no,
00109622,euro-pallet,49,no,
00109623,rollcontainer,36,no,
00109624,euro-pallet,52,no,
00109625,euro-pallet,67,no,
00109626,euro-pallet,64,no,
00109627,euro-pallet,95,no,
00109628,rollcontainer,31,no,
00109629,rollcontainer,39,no,
00109630,rollcontainer,31,no,
00109631,rollcontainer,45,no,
00109632,rollcontainer,18,no,
00109633,euro-pallet,43,no,
00109634,euro-pallet,57,no,
00109635,rollcontainer,39,no,
00109636,rollcontainer,32,no,
00109637,euro-pallet,36,no,
00109638,euro-pallet,55,no,
00109639,rollcontainer,55,no,
00109640,euro-pallet,51,no,
00109641,rollcontainer,36,no,
00109642,euro-pallet,60,no,
00109643,euro-pallet,45,no,
00109644,rollcontainer,46,no,
00109645,rollcontainer,43,no,
00109646,rollcontainer,40,no,
00109647,rollcontainer,42,no,
00109648,euro-pallet,30,no,
00109649,euro-pallet,42,no,
00109650,euro-pallet,68,no,
00109651,rollcontainer,50,no,
00109652,rollcontainer,39,no,
00109653,rollcontainer,19,no,
00109654,rollcontainer,35,no,
00109655,euro-pallet,94,no,
00109656,euro-pallet,43,no,
00109657,euro-pallet,56,no,
00109658,rollcontainer,41,no,
00109659,euro-pallet,57,no,
00109660,rollcontainer,39,no,
00109661,rollcontainer,38,no,
00109662,rollcontainer,50,no,
00109663,euro-pallet,50,no,
00109664,rollcontainer,39,no,
00109665,euro-pallet,44,no,
00109666,euro-pallet,60,yes,bedbpp_order_00109666_euro-pallet.txt
00109667,rollcontainer,45,no,
00109668,rollcontainer,40,no,
00109669,euro-pallet,34,no,
00109670,rollcontainer,35,no,
00109671,rollcontainer,36,no,
00109672,rollcontainer,51,no,
00109673,euro-pallet,45,no,
00109674,rollcontainer,42,no,
00109675,rollcontainer,36,no,
00109676,euro-pallet,53,no,
00109677,euro-pallet,39,no,
00109678,rollcontainer,37,no,
00109679,euro-pallet,43,no,
00109680,rollcontainer,38,no,
00109681,euro-pallet,44,no,
00109682,euro-pallet,49,no,
00109683,euro-pallet,59,no,
00109684,rollcontainer,38,no,
00109685,euro-pallet,51,no,
00109686,rollcontainer,32,no,
00109687,euro-pallet,53,no,
00109688,euro-pallet,54,no,
00109689,rollcontainer,34,no,
00109690,euro-pallet,52,no,
00109691,euro-pallet,42,no,
00109692,rollcontainer,17,no,
00109693,rollcontainer,44,no,
00109694,rollcontainer,18,no,
00109695,rollcontainer,43,no,
00109696,rollcontainer,40,no,
00109697,rollcontainer,17,no,
00109698,euro-pallet,57,no,
00109699,rollcontainer,44,no,
00109700,euro-pallet,35,no,
00109701,rollcontainer,31,no,
00109702,rollcontainer,34,no,
00109703,euro-pallet,64,no,
00109704,rollcontainer,39,no,
00109705,euro-pallet,58,no,
00109706,rollcontainer,43,no,
00109707,rollcontainer,23,no,
00109708,rollcontainer,19,no,
00109709,euro-pallet,43,no,
00109710,rollcontainer,37,no,
00109711,rollcontainer,40,no,
00109712,euro-pallet,91,no,
00109713,euro-pallet,46,no,
00109714,rollcontainer,16,no,
00109715,euro-pallet,36,no,
00109716,euro-pallet,54,no,
00109717,euro-pallet,63,no,
00109718,rollcontainer,21,no,
00109719,euro-pallet,37,no,
00109720,rollcontainer,44,no,
00109721,euro-pallet,28,no,
00109722,rollcontainer,46,no,
00109723,rollcontainer,32,no,
00109724,rollcontainer,40,no,
00109725,rollcontainer,35,no,
00109726,euro-pallet,56,no,
00109727,euro-pallet,47,no,
00109728,euro-pallet,65,no,
00109729,rollcontainer,34,no,
00109730,rollcontainer,22,no,
00109731,euro-pallet,42,no,
00109732,euro-pallet,62,no,
00109733,rollcontainer,22,no,
00109734,euro-pallet,42,no,
00109735,euro-pallet,43,no,
00109736,euro-pallet,57,no,
00109737,rollcontainer,42,no,
00109738,euro-pallet,51,no,
00109739,euro-pallet,61,no,
00109740,rollcontainer,33,no,
00109741,euro-pallet,57,no,
00109742,euro-pallet,63,no,
00109743,euro-pallet,61,no,
00109744,rollcontainer,47,no,
00109745,rollcontainer,20,no,
00109746,euro-pallet,70,no,
00109747,rollcontainer,44,no,
00109748,euro-pallet,50,no,
00109749,euro-pallet,49,no,
00109750,euro-pallet,51,no,
00109751,rollcontainer,16,no,
00109752,euro-pallet,53,no,
00109753,rollcontainer,40,no,
00109754,euro-pallet,46,no,
00109755,rollcontainer,43,no,
00109756,euro-pallet,29,no,
00109757,rollcontainer,45,no,
00109758,euro-pallet,58,no,
00109759,rollcontainer,81,no,
00109760,euro-pallet,69,no,
00109761,euro-pallet,41,no,
00109762,rollcontainer,33,no,
00109763,rollcontainer,37,no,
00109764,rollcontainer,30,no,
00109765,euro-pallet,53,no,
00109766,euro-pallet,34,no,
00109767,rollcontainer,18,no,
00109768,rollcontainer,45,no,
